"FileName","PValue","MeanInconsistent","MeanConsistent","Condition"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.000675_HU_20.txt",0.00000330837062608877,666.741342,661.425958,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.001175_HU_5.txt",0.0000120358995700043,686.92723,681.113162,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.000675_HU_5.txt",0.0000164424845024709,803.92088,801.600412,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.001175_HU_15.txt",0.0000213628680720155,455.237214,448.834986,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.001675_HU_10.txt",0.0000532466841453097,221.483578,218.496712,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.001175_HU_5.txt",0.000167659071149625,422.201336,416.984584,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.001175_HU_10.txt",0.000287666123861602,269.50916,265.95006,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.000675_HU_20.txt",0.000680360117585532,805.58772,803.350924,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.001675_HU_5.txt",0.00242824227587454,346.260396,341.656544,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.000675_HU_5.txt",0.00612781676678641,843.320456,842.437688,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.001175_HU_20.txt",0.0206102170888858,378.380148,374.754712,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.000175_HU_15.txt",0.039132511346967,899.819724,899.619564,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.000175_HU_5.txt",0.0446543893944131,901.055764,900.962654,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.000175_HU_20.txt",0.0837378601421492,899.514636,899.271278,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.000175_HU_15.txt",0.100940350076158,907.18014,907.07057,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.000175_HU_10.txt",0.206888329230725,907.55911,907.490358,"Causal"
"Study_liuEtAl2019_Epochs_400_causal_LR_0.000175_HU_10.txt",0.294109068634416,900.269244,900.196332,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.000175_HU_5.txt",0.493055452198373,908.173066,908.140792,"Causal"
"Study_liuEtAl2019_Epochs_300_causal_LR_0.000175_HU_20.txt",0.715783986087297,906.199124,906.232174,"Causal"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001675_HU_20.txt",0.0000000000000000000000000000000000000000012287389402152,215.328136,198.030194,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001675_HU_15.txt",0.0000000000000000000000000000000000000243542634851042,213.333764,198.760812,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001675_HU_10.txt",0.0000000000000000000000000000268776421454909,208.156962,197.298572,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001675_HU_20.txt",0.0000000000000000000618098756718949,192.334884,185.624484,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001675_HU_5.txt",0.00000000000000000780086207613794,210.79443,203.213152,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001175_HU_20.txt",0.00000000000000674779413231302,196.943342,191.413174,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001675_HU_15.txt",0.00000000000276596627338875,202.565602,197.988914,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.001175_HU_15.txt",0.00000000000523475025150054,216.074242,211.64444,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000675_HU_20.txt",0.00000000027855383659754,806.458554,802.867144,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001675_HU_10.txt",0.00000000443328026757514,229.730604,224.807294,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.001175_HU_10.txt",0.00000000843855751086285,555.240064,546.773768,"Control"
"Study_liuEtAl2019_Epochs_300_control_LR_0.000675_HU_15.txt",0.0000000470911744179726,824.898654,822.316096,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000675_HU_15.txt",0.000000694922183070511,701.217668,695.118646,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000675_HU_10.txt",0.000000937663038038956,757.749638,753.20221,"Control"
"Study_liuEtAl2019_Epochs_400_control_LR_0.000675_HU_20.txt",0.00000124313906504108,643.856728,637.49138,"Control"
